tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Dublin,A,1972-07-10,Grass,R32,3,Vitas Gerulaitis,Des Hill,6-1 6-1,,,,
Dublin,A,1972-07-10,Grass,R32,3,Alvin Gardiner,Paul Fitz Simmons,6-0 10-8,,,,
Dublin,A,1972-07-10,Grass,R32,3,Des Foley,Carlos Kirmayr,W/O,,,,
Dublin,A,1972-07-10,Grass,R32,3,Ronan Fearon,Quentin Pretorius,6-2 3-6 6-2,,,,
Dublin,A,1972-07-10,Grass,R16,3,Jeff Simpson,Ronan Fearon,6-0 6-2,,,,
Dublin,A,1972-07-10,Grass,R16,3,Gene Scott,Don O'Connell,6-0 6-1,,,,
Dublin,A,1972-07-10,Grass,R16,3,Frew Mcmillan,Des Foley,6-2 6-2,,,,
Dublin,A,1972-07-10,Grass,R16,3,Mike Machette,Peter Jackson,3-6 6-3 6-4,,,,
Dublin,A,1972-07-10,Grass,R16,3,Lew Hoad,John Yuill,7-9 6-2 6-0,,,,
Dublin,A,1972-07-10,Grass,R16,3,Michael Hickey,Alvin Gardiner,3-6 6-4 6-4,,,,
Dublin,A,1972-07-10,Grass,R16,3,Bob Hewitt,Don Mccormick,3-6 6-1 6-3,,,,
Dublin,A,1972-07-10,Grass,R16,3,Vitas Gerulaitis,Aj Mitha,6-1 6-3,,,,
Dublin,A,1972-07-10,Grass,QF,3,Gene Scott,Jeff Simpson,2-6 6-3 8-6,,,,
Dublin,A,1972-07-10,Grass,QF,3,Frew Mcmillan,Vitas Gerulaitis,1-6 7-5 11-9,,,,
Dublin,A,1972-07-10,Grass,QF,3,Lew Hoad,Mike Machette,1-6 9-7 6-2,,,,
Dublin,A,1972-07-10,Grass,QF,3,Bob Hewitt,Michael Hickey,6-3 6-2,,,,
Dublin,A,1972-07-10,Grass,SF,3,Frew Mcmillan,Lew Hoad,2-6 7-5 7-5,,,,
Dublin,A,1972-07-10,Grass,SF,3,Bob Hewitt,Gene Scott,4-6 6-4 6-2,,,,
Dublin,A,1972-07-10,Grass,F,3,Bob Hewitt,Frew Mcmillan,6-1 6-2,,,,
Merion,A,1972-08-27,Hard,R64,3,Tom Okker,Dale Ogden,6-1 4-6 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,James Chico Hagey,Jun Kamiwazumi,6-2 6-0,,,,
Merion,A,1972-08-27,Hard,R64,3,John Cooper,Jairo Velasco,6-3 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Guillermo Vilas,Steve Krulevitz,UNK,,,,
Merion,A,1972-08-27,Hard,R64,3,Roger Taylor,Rick Fisher,6-2 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Vijay Amritraj,John Gardner,6-3 9-7,,,,
Merion,A,1972-08-27,Hard,R64,3,Geoff Masters,Woody Blocher,6-3 6-2,,,,
Merion,A,1972-08-27,Hard,R64,3,Pat Cramer,Kevin Mccollum,7-5 7-5,,,,
Merion,A,1972-08-27,Hard,R64,3,Jimmy Connors,John Andrews,6-2 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Patricio Cornejo,Brian Gottfried,6-3 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Anand Amritraj,Mike Prineas,7-6 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Adriano Panatta,George Hardie,6-3 6-7 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Colin Dibley,Brian Marcus,6-3 6-4,,,,
Merion,A,1972-08-27,Hard,R64,3,Geoffery Newton,Corrado Barazzutti,6-4 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Wanaro N'Godrella,Jim Delaney,6-4 6-7 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Onny Parun,Mike Machette,6-4 6-2,,,,
Merion,A,1972-08-27,Hard,R64,3,Mal Anderson,Dick Dell,3-6 6-1 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Steve Faulk,Antonio Munoz,6-3 6-7 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Jean Baptiste Chanfreau,Jeff Austin,6-3 ?-?,,,,
Merion,A,1972-08-27,Hard,R64,3,Andres Gimeno,Ivan Molina,6-3 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Harold Solomon,Henry Bunis,6-4 6-7,,,,
Merion,A,1972-08-27,Hard,R64,3,Vic Seixas,James Smith,6-4 6-7 7-5,,,,
Merion,A,1972-08-27,Hard,R64,3,Patrice Dominguez,Dan Birchmore,6-3 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Tom Gorman,Ross Walker,6-3 6-2,,,,
Merion,A,1972-08-27,Hard,R64,3,Sashi Menon,Alejandro Olmedo,6-1 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Raul Ramirez,Ross Case,1-6 6-3 6-4,,,,
Merion,A,1972-08-27,Hard,R64,3,Grover Raz Reid,Jeff Simpson,6-4 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Patrick Proisy,Robin Drysdale,6-0 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Georges Goven,John Adams,7-6 7-6,,,,
Merion,A,1972-08-27,Hard,R64,3,Jaime Pinto Bravo,Michael Mitchell,6-3 6-4,,,,
Merion,A,1972-08-27,Hard,R64,3,Toshiro Sakai,Fred Mcnair,6-3 6-3,,,,
Merion,A,1972-08-27,Hard,R64,3,Mark Cox,Terry Hassell,6-2 6-4,,,,
Merion,A,1972-08-27,Hard,R32,3,Tom Okker,James Chico Hagey,6-3 6-4,,,,
Merion,A,1972-08-27,Hard,R32,3,John Cooper,Guillermo Vilas,6-4 7-5,,,,
Merion,A,1972-08-27,Hard,R32,3,Roger Taylor,Vijay Amritraj,6-7 7-5 6-3,,,,
Merion,A,1972-08-27,Hard,R32,3,Pat Cramer,Geoff Masters,7-6 6-4,,,,
Merion,A,1972-08-27,Hard,R32,3,Jimmy Connors,Patricio Cornejo,6-2 6-0,,,,
Merion,A,1972-08-27,Hard,R32,3,Adriano Panatta,Anand Amritraj,6-4 6-4,,,,
Merion,A,1972-08-27,Hard,R32,3,Colin Dibley,Geoffery Newton,6-2 6-3,,,,
Merion,A,1972-08-27,Hard,R32,3,Wanaro N'Godrella,Onny Parun,7-6 7-6,,,,
Merion,A,1972-08-27,Hard,R32,3,Mal Anderson,Steve Faulk,3-6 7-6 7-6,,,,
Merion,A,1972-08-27,Hard,R32,3,Andres Gimeno,Jean Baptiste Chanfreau,6-3 6-4,,,,
Merion,A,1972-08-27,Hard,R32,3,Harold Solomon,Vic Seixas,4-6 7-5 6-1,,,,
Merion,A,1972-08-27,Hard,R32,3,Tom Gorman,Patrice Dominguez,6-7 7-6 7-6,,,,
Merion,A,1972-08-27,Hard,R32,3,Sashi Menon,Raul Ramirez,6-7 7-5 7-6,,,,
Merion,A,1972-08-27,Hard,R32,3,Patrick Proisy,Grover Raz Reid,6-2 6-3,,,,
Merion,A,1972-08-27,Hard,R32,3,Jaime Pinto Bravo,Georges Goven,5-7 7-5 6-3,,,,
Merion,A,1972-08-27,Hard,R32,3,Mark Cox,Toshiro Sakai,6-3 6-7 6-4,,,,
Merion,A,1972-08-27,Hard,R16,3,John Cooper,Tom Okker,7-6 7-5,,,,
Merion,A,1972-08-27,Hard,R16,3,Roger Taylor,Pat Cramer,6-3 6-3,,,,
Merion,A,1972-08-27,Hard,R16,3,Jimmy Connors,Adriano Panatta,6-4 6-3,,,,
Merion,A,1972-08-27,Hard,R16,3,Colin Dibley,Wanaro N'Godrella,6-4 6-4,,,,
Merion,A,1972-08-27,Hard,R16,3,Mal Anderson,Andres Gimeno,7-5 7-5,,,,
Merion,A,1972-08-27,Hard,R16,3,Harold Solomon,Tom Gorman,6-2 6-2,,,,
Merion,A,1972-08-27,Hard,R16,3,Sashi Menon,Patrick Proisy,6-4 6-2,,,,
Merion,A,1972-08-27,Hard,R16,3,Mark Cox,Jaime Pinto Bravo,6-4 6-2,,,,
Merion,A,1972-08-27,Hard,QF,3,Roger Taylor,John Cooper,7-5 6-3,,,,
Merion,A,1972-08-27,Hard,QF,3,Jimmy Connors,Colin Dibley,7-5 6-3,,,,
Merion,A,1972-08-27,Hard,QF,3,Mal Anderson,Harold Solomon,6-3 6-3,,,,
Merion,A,1972-08-27,Hard,QF,3,Mark Cox,Sashi Menon,6-2 3-6 6-3,,,,
Merion,A,1972-08-27,Hard,SF,5,Roger Taylor,Jimmy Connors,7-6 6-1 4-6 1-6 7-6,,,,
Merion,A,1972-08-27,Hard,SF,5,Mal Anderson,Mark Cox,3-6 6-3 6-3 4-6 6-0,,,,
Merion,A,1972-08-27,Hard,F,5,Roger Taylor,Mal Anderson,6-4 6-0 6-4,,,,
Omaha,A,1972-02-01,Hard,R16,3,Georges Goven,Tom Gorman,7-6 6-1,,,,
Omaha,A,1972-02-01,Hard,R16,3,Jaime Fillol,Alejandro Olmedo,6-3 5-7 7-6,,,,
Omaha,A,1972-02-01,Hard,R16,3,Ion Tiriac,Frank Froehling,6-4 6-4,,,,
Omaha,A,1972-02-01,Hard,R16,3,Andres Gimeno,William Brown,W/O,,,,
Omaha,A,1972-02-01,Hard,R16,3,Jimmy Connors,Milan Holecek,6-1 6-3,,,,
Omaha,A,1972-02-01,Hard,R16,3,Manuel Orantes,Tom Edlefsen,6-4 6-4,,,,
Omaha,A,1972-02-01,Hard,R16,3,Thomaz Koch,Erik Van Dillen,7-6 7-5,,,,
Omaha,A,1972-02-01,Hard,R16,3,Ilie Nastase,Mike Belkin,6-3 6-2,,,,
Omaha,A,1972-02-01,Hard,QF,3,Georges Goven,Jaime Fillol,6-4 2-6 7-6,,,,
Omaha,A,1972-02-01,Hard,QF,3,Ion Tiriac,Andres Gimeno,3-6 6-3 6-4,,,,
Omaha,A,1972-02-01,Hard,QF,3,Jimmy Connors,Manuel Orantes,6-3 6-1,,,,
Omaha,A,1972-02-01,Hard,QF,3,Ilie Nastase,Thomaz Koch,6-4 6-1,,,,
Omaha,A,1972-02-01,Hard,SF,3,Ion Tiriac,Georges Goven,6-4 6-2,,,,
Omaha,A,1972-02-01,Hard,SF,3,Ilie Nastase,Jimmy Connors,7-5 6-3,,,,
Omaha,A,1972-02-01,Hard,F,3,Ilie Nastase,Ion Tiriac,2-6 6-1 6-1,,,,
Seattle,A,1972-09-17,,R32,3,Sherwood Stewart,Jeff Simpson,6-3 7-6,,,,
Seattle,A,1972-09-17,,R32,3,Richard Russell,Jim Mcmanus,6-7 6-4 7-5,,,,
Seattle,A,1972-09-17,,R32,3,Onny Parun,Geoff Masters,6-3 4-6 6-3,,,,
Seattle,A,1972-09-17,,R32,3,John Paish,Jun Kuki,6-1 6-0,,,,
Seattle,A,1972-09-17,,R32,3,Ilie Nastase,Glenn Gerstmar,6-4 6-4,,,,
Seattle,A,1972-09-17,,R32,3,Sashi Menon,Frew Mcmillan,7-6 6-7 7-6,,,,
Seattle,A,1972-09-17,,R32,3,Robert Kreiss,Mike Prineas,6-4 6-1,,,,
Seattle,A,1972-09-17,,R32,3,Dick Knight,Charles Owens,6-7 6-2 6-4,,,,
Seattle,A,1972-09-17,,R32,3,Billy Higgins,Jim Osborne,7-6 2-6 6-3,,,,
Seattle,A,1972-09-17,,R32,3,Bob Hewitt,Steve Docherty,6-4 6-3,,,,
Seattle,A,1972-09-17,,R32,3,Tom Gorman,Wanaro N'Godrella,6-3 4-6 7-5,,,,
Seattle,A,1972-09-17,,R32,3,Paul Gerken,William Brown,4-6 6-3 6-2,,,,
Seattle,A,1972-09-17,,R32,3,Ian Fletcher,Jack D Neer,6-2 6-1,,,,
Seattle,A,1972-09-17,,R32,3,Jaime Fillol,Brian Gottfried,6-4 6-7 6-2,,,,
Seattle,A,1972-09-17,,R32,3,Jean Baptiste Chanfreau,Dick Dell,6-4 6-7 6-1,,,,
Seattle,A,1972-09-17,,R32,3,Ross Case,Mike Estep,4-6 7-6 6-4,,,,
Seattle,A,1972-09-17,,R16,3,Sherwood Stewart,Richard Russell,6-4 6-3,,,,
Seattle,A,1972-09-17,,R16,3,Onny Parun,John Paish,4-6 7-5 6-1,,,,
Seattle,A,1972-09-17,,R16,3,Ilie Nastase,Paul Gerken,7-6 6-4,,,,
Seattle,A,1972-09-17,,R16,3,Bob Hewitt,Robert Kreiss,6-1 6-2,,,,
Seattle,A,1972-09-17,,R16,3,Tom Gorman,Billy Higgins,7-6 6-2,,,,
Seattle,A,1972-09-17,,R16,3,Ian Fletcher,Dick Knight,6-2 6-2,,,,
Seattle,A,1972-09-17,,R16,3,Jaime Fillol,Jean Baptiste Chanfreau,6-7 7-6 6-4,,,,
Seattle,A,1972-09-17,,R16,3,Ross Case,Sashi Menon,6-4 7-6,,,,
Seattle,A,1972-09-17,,QF,3,Ilie Nastase,Sherwood Stewart,6-1 6-1,,,,
Seattle,A,1972-09-17,,QF,3,Bob Hewitt,Onny Parun,6-1 7-5,,,,
Seattle,A,1972-09-17,,QF,3,Tom Gorman,Ian Fletcher,6-3 6-3,,,,
Seattle,A,1972-09-17,,QF,3,Jaime Fillol,Ross Case,1-6 6-1 6-4,,,,
Seattle,A,1972-09-17,,SF,3,Ilie Nastase,Jaime Fillol,7-6 6-7 6-4,,,,
Seattle,A,1972-09-17,,SF,3,Tom Gorman,Bob Hewitt,7-5 6-4,,,,
Seattle,A,1972-09-17,,F,3,Ilie Nastase,Tom Gorman,6-4 3-6 6-3,,,,
Quebec WCT,A,1972-04-16,,R32,3,Rod Laver,Bill Bowrey,7-5 6-4,,,,
Quebec WCT,A,1972-04-16,,R32,3,Tom Leonard,Owen Davidson,6-0 6-3,,,,
Quebec WCT,A,1972-04-16,,R32,3,Terry Addison,Brian Fairlie,7-6 ?-?,,,,
Quebec WCT,A,1972-04-16,,R32,3,Charlie Pasarell,Frank Froehling,W/O,,,,
Quebec WCT,A,1972-04-16,,R32,3,Bob Lutz,Fred Stolle,6-0 7-5,,,,
Quebec WCT,A,1972-04-16,,R32,3,Bob Carmichael,John Newcombe,6-4 6-4,,,,
Quebec WCT,A,1972-04-16,,R32,3,Cliff Drysdale,Nikola Pilic,6-3 6-3,,,,
Quebec WCT,A,1972-04-16,,R32,3,Jeff Borowiak,Tom Okker,7-6 4-6 7-5,,,,
Quebec WCT,A,1972-04-16,,R32,3,Roy Emerson,Robert Maud,6-2 4-6 7-6,,,,
Quebec WCT,A,1972-04-16,,R32,3,John Alexander,Ron Holmberg,6-3 7-5,,,,
Quebec WCT,A,1972-04-16,,R32,3,Arthur Ashe,Ismail El Shafei,6-4 6-2,,,,
Quebec WCT,A,1972-04-16,,R32,3,Marty Riessen,Allan Stone,7-5 6-2,,,,
Quebec WCT,A,1972-04-16,,R32,3,Mark Cox,Ray Ruffels,3-6 6-3 6-4,,,,
Quebec WCT,A,1972-04-16,,R32,3,Tony Roche,Graham Stilwell,6-2 7-5,,,,
Quebec WCT,A,1972-04-16,,R32,3,Ken Rosewall,Roy Barth,6-4 6-4,,,,
Quebec WCT,A,1972-04-16,,R16,3,Rod Laver,Tom Leonard,6-3 6-4,,,,
Quebec WCT,A,1972-04-16,,R16,3,Charlie Pasarell,Terry Addison,6-3 6-1,,,,
Quebec WCT,A,1972-04-16,,R16,3,Roger Taylor,Bob Lutz,6-4 6-4,,,,
Quebec WCT,A,1972-04-16,,R16,3,Cliff Drysdale,Bob Carmichael,7-5 7-6,,,,
Quebec WCT,A,1972-04-16,,R16,3,Roy Emerson,Jeff Borowiak,6-4 7-6,,,,
Quebec WCT,A,1972-04-16,,R16,3,Arthur Ashe,John Alexander,6-4 7-6,,,,
Quebec WCT,A,1972-04-16,,R16,3,Marty Riessen,Mark Cox,6-3 7-6,,,,
Quebec WCT,A,1972-04-16,,R16,3,Ken Rosewall,Tony Roche,6-3 6-2,,,,
Quebec WCT,A,1972-04-16,,QF,3,Rod Laver,Charlie Pasarell,6-2 6-3,,,,
Quebec WCT,A,1972-04-16,,QF,3,Cliff Drysdale,Roger Taylor,3-6 6-3 6-4,,,,
Quebec WCT,A,1972-04-16,,QF,3,Arthur Ashe,Roy Emerson,6-3 6-0,,,,
Quebec WCT,A,1972-04-16,,QF,3,Marty Riessen,Ken Rosewall,4-6 6-3 7-5,,,,
Quebec WCT,A,1972-04-16,,SF,3,Rod Laver,Cliff Drysdale,6-2 6-3,,,,
Quebec WCT,A,1972-04-16,,SF,3,Marty Riessen,Arthur Ashe,1-6 6-4 6-3,,,,
Quebec WCT,A,1972-04-16,,F,5,Marty Riessen,Rod Laver,7-5 6-2 7-5,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Ove Bengtson,Ilie Nastase,7-6 7-5,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Jaime Fillol,Jim Osborne,7-5 7-6,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Jimmy Connors,Patricio Cornejo,6-1 6-1,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Haroon Rahim,Ion Tiriac,6-4 6-4,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Dick Stockton,Frank Froehling,7-6 3-6 6-1,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Gerald Battrick,Milan Holecek,1-6 6-2 6-4,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Billy Higgins,Jim Mcmanus,7-5 3-6 7-6,,,,
Jacksonville,A,1973-01-16,Hard,R16,3,Clark Graebner,Vladimir Zednik,6-0 6-4,,,,
Jacksonville,A,1973-01-16,Hard,QF,3,Jaime Fillol,Ove Bengtson,7-6 6-2,,,,
