tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Australian Open,Grand Slam,1971-03-07,Grass,QF,3,Lesley Hunt,Jan Lehane,6-4 6-4,,,,
Australian Open,Grand Slam,1971-03-07,Grass,QF,3,Winnie Shaw,Norma Marsh,6-0 7-6,,,,
Australian Open,Grand Slam,1971-03-07,Grass,QF,3,Evonne Goolagong,Sharon Walsh Pete,6-3 6-4,,,,
Australian Open,Grand Slam,1971-03-07,Grass,SF,3,Margaret Court,Lesley Hunt,6-0 6-3,,,,
Australian Open,Grand Slam,1971-03-07,Grass,SF,3,Evonne Goolagong,Winnie Shaw,7-6 6-1,,,,
Australian Open,Grand Slam,1971-03-07,Grass,F,3,Margaret Court,Evonne Goolagong,2-6 7-6(0) 7-5,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Linda Tuero,Virginia Wade,7-5 RET,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Ingrid Bentzer,Kristy Pigeon,4-6 6-4 9-7,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Judith Szorenyi,Marie Pinterova,7-5 4-6 9-7,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Maria Teresa Nasuelli,Fiorella Bonicelli,6-4 3-6 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Julie Heldman,Sharon Van Brandis,6-0 6-0,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Becky Vest,Kerry Harris,6-2 9-7,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Marijke Jansen,Odile De Roubin,4-6 6-4 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Trudy Groenman,Lita Liem,9-7 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Evonne Goolagong,Joan Wilshere,6-3 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Wendy Gilchrist,Rosie Reyes,6-4 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Esme Emmanuel,Eva Szabo,6-1 6-6 RET,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Lea Pericoli,Tory Ann Fretz,5-7 7-5 8-6,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Francoise Durr,Miroslava Holubova,6-2 8-6,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Pamela Austin,Sonja Pachta,6-2 5-7 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Valerie Ziegenfuss,Katalin Borka,6-2 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Betty Stove,Lany Kaligis,6-0 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Daniele Bouteleux,Fay Toyne,6-3 4-6 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Lesley Turner,Daniela Marzano,6-1 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Winnie Shaw,Daphne Pattison,6-1 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Aleksandra Ivanova,Helga Masthoff,W/O,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Laura Rossouw,Jill Cooper,3-6 6-1 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Katja Ebbinghaus,Christiane Spinoza,W/O,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Lesley Hunt,Francoise Repoux,6-1 6-0,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Nancy Richey,Isabel Fernandez De Soto,6-4 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Helen Gourlay,Cecilia Martinez,6-1 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Christina Sandberg,Marilyn Greenwood,6-2 7-5,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Kazuko Sawamatsu,Brenda Kirk,6-4 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Olga Morozova,Nathalie Fuchs,6-2 6-0,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Alena Palmeova West,Ana Maria Arias,6-2 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Gail Sherriff,Pam Teeguarden,6-2 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Kerry Reid,Raquel Giscafre,6-0 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R64,3,Margaret Court,Eva Lundquist,6-0 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Linda Tuero,Ingrid Bentzer,7-5 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Maria Teresa Nasuelli,Judith Szorenyi,6-3 4-6 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Julie Heldman,Becky Vest,6-2 8-6,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Marijke Jansen,Trudy Groenman,3-6 6-4 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Evonne Goolagong,Wendy Gilchrist,6-1 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Lea Pericoli,Esme Emmanuel,6-4 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Francoise Durr,Pamela Austin,6-1 6-0,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Betty Stove,Valerie Ziegenfuss,9-7 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Lesley Turner,Daniele Bouteleux,6-3 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Winnie Shaw,Aleksandra Ivanova,6-3 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Laura Rossouw,Katja Ebbinghaus,6-3 4-6 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Nancy Richey,Lesley Hunt,7-5 6-0,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Helen Gourlay,Christina Sandberg,5-7 7-5 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Kazuko Sawamatsu,Olga Morozova,6-4 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Gail Sherriff,Alena Palmeova West,6-1 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R32,3,Margaret Court,Kerry Reid,6-2 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Linda Tuero,Maria Teresa Nasuelli,9-7 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Marijke Jansen,Julie Heldman,4-6 6-3 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Evonne Goolagong,Lea Pericoli,6-2 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Francoise Durr,Betty Stove,7-5 5-7 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Lesley Turner,Winnie Shaw,6-1 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Nancy Richey,Laura Rossouw,7-5 6-2,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Helen Gourlay,Kazuko Sawamatsu,3-6 6-2 7-5,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,R16,3,Gail Sherriff,Margaret Court,6-3 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,QF,3,Marijke Jansen,Linda Tuero,6-2 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,QF,3,Evonne Goolagong,Francoise Durr,6-3 6-0,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,QF,3,Nancy Richey,Lesley Turner,6-2 6-4,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,QF,3,Helen Gourlay,Gail Sherriff,6-4 3-6 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,SF,3,Evonne Goolagong,Marijke Jansen,6-4 6-1,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,SF,3,Helen Gourlay,Nancy Richey,6-2 6-3,,,,
Roland Garros,Grand Slam,1971-05-24,Clay,F,3,Evonne Goolagong,Helen Gourlay,6-3 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Rosie Casals,Rosie Reyes,6-0 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Kerry Reid,Helen Gourlay,6-3 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Brenda Kirk,Anne Coleman,6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Betty Stove,Andree Martin,6-1 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Katja Ebbinghaus,Helen Amos,6-3 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Christina Sandberg,Raquel Giscafre,6-4 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Jill Cooper,Heide Orth,6-0 4-6 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Mary Ann Eisel,Ana Maria Arias,6-2 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Virginia Wade,Patti Hogan,7-5 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Marilyn Greenwood,Odile De Roubin,6-3 5-7 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Laura Rossouw,Tory Ann Fretz,7-9 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Denise Carter,Marilyn Pryde,6-8 6-4 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Valerie Ziegenfuss,Maria Teresa Nasuelli,W/O,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Judy Tegart,Joyce Williams,9-7 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Olga Morozova,Esme Emmanuel,6-0 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Lea Pericoli,Ingrid Bentzer,5-7 9-8 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Nell Truman,Veronica Burton,6-2 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Zaiga Yansone,Fiorella Bonicelli,6-3 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Susan Alexander,Michelle Rodriguez,6-4 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Barbara Hawcroft,Sally Hudson Beck,6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Janet Newberry,Glynis Coles,6-2 8-6,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Kazuko Sawamatsu,Vicki Lancaster Kerr,6-0 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Patricia Reese,Lany Kaligis,6-2 3-6 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Nancy Richey,Lita Liem,6-2 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Jackie Fayter,Corinne Molesworth,5-7 6-2 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Linda Tuero,Jane Ohara,6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Lesley Hunt,Janice Townsend,4-6 6-3 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Kerry Harris,Birgitta Lindstrom,6-1 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Daphne Pattison,Marie Pinterova,6-4 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Julie Heldman,Kristy Pigeon,4-6 6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Kristien Shaw,Peaches Bartkowicz,7-5 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R128,3,Evonne Goolagong,Gail Hansen,6-0 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Margaret Court,Lorraine Coghlan,6-0 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Cecilia Martinez,Susan Minford,6-2 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Marijke Jansen,Shirley Bloomer,7-5 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Rita Bentley,Sally Holdsworth,6-3 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Helga Masthoff,Gail Sherriff,1-6 6-2 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Lesley Turner,Becky Vest,6-1 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Winnie Shaw,Isabel Fernandez De Soto,6-4 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Eliza Pande,Trudy Groenman,6-3 1-6 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Kerry Reid,Rosie Casals,7-5 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Brenda Kirk,Betty Stove,6-4 6-8 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Christina Sandberg,Katja Ebbinghaus,4-6 6-0 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Mary Ann Eisel,Jill Cooper,6-1 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Virginia Wade,Marilyn Greenwood,6-1 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Denise Carter,Laura Rossouw,9-8 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Judy Tegart,Valerie Ziegenfuss,6-4 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Olga Morozova,Lea Pericoli,6-3 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Zaiga Yansone,Nell Truman,1-6 7-5 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Barbara Hawcroft,Susan Alexander,5-7 6-3 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Kazuko Sawamatsu,Janet Newberry,6-2 6-8 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Nancy Richey,Patricia Reese,6-0 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Linda Tuero,Jackie Fayter,6-1 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Lesley Hunt,Kerry Harris,9-8 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Julie Heldman,Daphne Pattison,6-1 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Evonne Goolagong,Kristien Shaw,6-4 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Alena Palmeova West,Elizabeth Ernest,8-6 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Lindsey Beaven,Trish Mcclenaughan,6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Ada Bakker,Marina Kroschina,2-6 6-2 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Francoise Durr,Miroslava Holubova,6-2 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Christine Truman,Fay Toyne,6-1 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Pam Teeguarden,Alex Cowie,6-1 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Daniele Bouteleux,Maria Eugenia Guzman,2-6 6-1 8-6,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R64,3,Billie Jean King,Wendy Gilchrist,4-6 6-1 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Margaret Court,Cecilia Martinez,6-1 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Marijke Jansen,Rita Bentley,3-6 6-1 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Lesley Turner,Helga Masthoff,8-6 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Winnie Shaw,Eliza Pande,6-4 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Kerry Reid,Brenda Kirk,9-8 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Mary Ann Eisel,Christina Sandberg,8-6 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Virginia Wade,Denise Carter,6-1 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Judy Tegart,Olga Morozova,6-3 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Zaiga Yansone,Barbara Hawcroft,6-4 1-6 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Nancy Richey,Kazuko Sawamatsu,6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Lesley Hunt,Linda Tuero,6-1 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Evonne Goolagong,Julie Heldman,6-3 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Lindsey Beaven,Alena Palmeova West,6-4 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Francoise Durr,Ada Bakker,6-0 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Christine Truman,Pam Teeguarden,6-2 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R32,3,Billie Jean King,Daniele Bouteleux,6-2 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Margaret Court,Marijke Jansen,6-2 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Winnie Shaw,Lesley Turner,1-6 9-7 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Kerry Reid,Mary Ann Eisel,6-1 3-6 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Judy Tegart,Virginia Wade,9-8 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Nancy Richey,Zaiga Yansone,6-3 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Evonne Goolagong,Lesley Hunt,1-6 6-2 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Francoise Durr,Lindsey Beaven,6-8 6-1 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,R16,3,Billie Jean King,Christine Truman,6-2 7-5,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,QF,3,Margaret Court,Winnie Shaw,6-2 6-1,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,QF,3,Judy Tegart,Kerry Reid,6-2 3-6 6-3,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,QF,3,Evonne Goolagong,Nancy Richey,6-3 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,QF,3,Billie Jean King,Francoise Durr,2-6 6-2 6-2,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,SF,3,Margaret Court,Judy Tegart,4-6 6-1 6-0,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,SF,3,Evonne Goolagong,Billie Jean King,6-4 6-4,,,,
Wimbledon,Grand Slam,1971-06-21,Grass,F,3,Evonne Goolagong,Margaret Court,6-4 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Billie Jean King,Jeanne Arth,6-0 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Helen Gourlay,Kathy Kraft,6-3 6-4,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Pamela Austin,Sandy Stap,6-4 0-6 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Linda Tuero,Valerie Ziegenfuss,6-1 3-6 7-6,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Nancy Richey,Cecilia Martinez,6-2 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Elena Subirats,Sue Stap,6-0 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Laura Dupont,Farel Footman,6-3 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Christina Sandberg,Patti Hogan,4-6 6-3 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Wendy Gilchrist,Mona Guerrant,7-6 7-6,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Laurie Tenney,Louise Gonnerman,6-1 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Lesley Hunt,Raquel Giscafre,7-5 6-0,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Barbara Downs,Jill Cooper,6-2 1-6 7-5,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Francoise Durr,Carol Aucamp,6-4 6-0,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Lita Liem,Patricia Reese,6-3 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Mary Ann Eisel,Sally Holdsworth,6-0 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Chris Evert,Edda Buding,6-1 6-0,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Gail Sherriff,Junko Sawamatsu,6-2 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Marita Redondo,Lany Kaligis,6-7 6-2 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Janet Newberry,Kristy Pigeon,6-0 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Judy Tegart,Vicky Berner,6-0 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Eliza Pande,Janice Metcalf,6-3 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Kristien Shaw,Carole Graebner,6-4 7-6,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Pam Teeguarden,Corinne Molesworth,6-4 2-6 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Kerry Reid,Ada Bakker,6-3 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Winnie Shaw,Gail Hansen,6-1 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Joyce Williams,Betty Ann Grubb,7-6 7-5,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Nell Truman,Jane Ohara,6-1 6-0,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Julie Heldman,Marjorie Gengler,6-4 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Alena Palmeova West,Gussie Moran,6-2 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Kerry Harris,Stephanie Defina,6-3 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Wendy Overton,Marcie Louie,6-3 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R64,3,Rosie Casals,Betty Stove,6-3 2-6 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Billie Jean King,Helen Gourlay,6-1 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Linda Tuero,Pamela Austin,6-2 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Nancy Richey,Elena Subirats,6-3 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Laura Dupont,Christina Sandberg,6-4 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Wendy Gilchrist,Laurie Tenney,7-5 6-4,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Lesley Hunt,Barbara Downs,6-1 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Francoise Durr,Lita Liem,6-0 6-2,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Chris Evert,Mary Ann Eisel,4-6 7-6 6-1,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Gail Sherriff,Marita Redondo,6-3 6-3,,,,
US Open,Grand Slam,1971-09-01,Grass,R32,3,Judy Tegart,Janet Newberry,6-2 6-4,,,,
