tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
Abu Dhabi,P,2021-01-06,Hard,R64,3,Aliaksandra Sasnovich,Anna Bondar,6-2 6-3,90,275,833,229
Abu Dhabi,P,2021-01-06,Hard,R64,3,Garbine Muguruza,Kristina Mladenovic,6-2 6-4,15,50,3016,1335
Abu Dhabi,P,2021-01-06,Hard,R64,3,Aryna Sabalenka,Polona Hercog,7-6(5) 6-2,10,49,4220,1335
Abu Dhabi,P,2021-01-06,Hard,R64,3,Ajla Tomljanovic,Lin Zhu,6-2 7-6(1),68,91,1035,830
Abu Dhabi,P,2021-01-06,Hard,R64,3,Kateryna Bondarenko,Yafan Wang,6-3 3-6 7-5,285,95,219,795
Abu Dhabi,P,2021-01-06,Hard,R64,3,Ons Jabeur,Anastasia Pavlyuchenkova,7-6(3) 6-3,31,38,1883,1630
Abu Dhabi,P,2021-01-06,Hard,R64,3,Karolina Muchova,Danka Kovinic,6-4 6-1,27,77,2036,942
Abu Dhabi,P,2021-01-06,Hard,R64,3,Daria Kasatkina,Qiang Wang,6-2 3-6 6-2,72,34,985,1706
Abu Dhabi,P,2021-01-06,Hard,R64,3,Xiyu Wang,Arantxa Rus,6-3 3-6 6-4,123,74,623,971
Abu Dhabi,P,2021-01-06,Hard,R64,3,Elena Rybakina,Lucrezia Stefanini,6-1 6-3,19,394,2696,122
Abu Dhabi,P,2021-01-06,Hard,R64,3,Su Wei Hsieh,Marketa Vondrousova,3-6 6-3 7-6(3),67,21,1035,2538
Abu Dhabi,P,2021-01-06,Hard,R64,3,Marta Kostyuk,Lucie Hradecka,6-2 6-4,99,495,767,84
Abu Dhabi,P,2021-01-06,Hard,R64,3,Leylah Fernandez,Jasmine Paolini,6-4 6-2,88,96,838,785
Abu Dhabi,P,2021-01-06,Hard,R64,3,Tamara Zidansek,Jennifer Brady,0-6 6-3 6-4,87,24,840,2320
Abu Dhabi,P,2021-01-06,Hard,R64,3,Bernarda Pera,Donna Vekic,7-6(10) 2-6 6-4,62,32,1105,1880
Abu Dhabi,P,2021-01-06,Hard,R64,3,Sara Sorribes Tormo,Nadia Podoroska,6-3 6-3,66,47,1040,1407
Abu Dhabi,P,2021-01-06,Hard,R64,3,Anastasia Gasanova,Mona Barthel,6-2 6-4,292,229,211,284
Abu Dhabi,P,2021-01-06,Hard,R64,3,Karolina Pliskova,Despina Papamichail,6-2 7-6(4),6,278,5205,227
Abu Dhabi,P,2021-01-06,Hard,R64,3,Alize Cornet,Valentini Grammatikopoulou,6-2 6-2,53,269,1290,236
Abu Dhabi,P,2021-01-06,Hard,R64,3,Paula Badosa,Anastasija Sevastova,6-2 5-7 6-2,70,54,1018,1288
Abu Dhabi,P,2021-01-06,Hard,R64,3,Bianca Turati,Yaroslava Shvedova,6-1 6-2,318,,179,
Abu Dhabi,P,2021-01-06,Hard,R64,3,Veronika Kudermetova,Anett Kontaveit,7-5 6-1,46,23,1453,2330
Abu Dhabi,P,2021-01-06,Hard,R64,3,Ekaterina Alexandrova,Zarina Diyas,6-4 6-4,33,80,1775,928
Abu Dhabi,P,2021-01-06,Hard,R64,3,Heather Watson,Jodie Burrage,4-6 6-2 7-5,58,263,1156,242
Abu Dhabi,P,2021-01-06,Hard,R64,3,Vera Zvonareva,Amandine Hesse,6-3 6-4,164,289,440,217
Abu Dhabi,P,2021-01-06,Hard,R64,3,Elina Svitolina,Jessica Pegula,6-4 6-3,5,63,5260,1103
Abu Dhabi,P,2021-01-06,Hard,F,3,Aryna Sabalenka,Veronika Kudermetova,6-2 6-2,10,46,4220,1453
Gippsland Trophy,P,2021-01-31,Hard,SF,3,Kaia Kanepi,Ekaterina Alexandrova,6-3 7-6(6),94,33,804,1775
Gippsland Trophy,P,2021-01-31,Hard,SF,3,Elise Mertens,Naomi Osaka,W/O,20,3,2650,5780
Gippsland Trophy,P,2021-01-31,Hard,QF,3,Ekaterina Alexandrova,Simona Halep,6-2 6-1,33,2,1775,7255
Gippsland Trophy,P,2021-01-31,Hard,QF,3,Kaia Kanepi,Karolina Muchova,W/O,94,27,804,2065
Gippsland Trophy,P,2021-01-31,Hard,QF,3,Elise Mertens,Elina Svitolina,6-3 5-7 [10-6],20,5,2650,5260
Gippsland Trophy,P,2021-01-31,Hard,QF,3,Naomi Osaka,Irina Camelia Begu,7-5 6-1,3,79,5780,932
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Simona Halep,Laura Siegemund,6-2 6-4,2,51,7255,1331
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Ekaterina Alexandrova,Iga Swiatek,6-4 6-2,33,17,1775,2960
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Kaia Kanepi,Daria Kasatkina,7-5 6-1,94,71,804,1010
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Karolina Muchova,Jasmine Paolini,6-2 4-6 6-4,27,97,2065,785
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Elise Mertens,Caroline Garcia,7-6(1) 6-3,20,44,2650,1495
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Elina Svitolina,Jelena Ostapenko,6-7(4) 6-3 6-2,5,45,5260,1485
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Irina Camelia Begu,Johanna Konta,4-6 7-6(10) 7-6(4),79,14,932,3152
Gippsland Trophy,P,2021-01-31,Hard,R16,3,Naomi Osaka,Katie Boulter,3-6 6-3 6-1,3,371,5780,131
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Simona Halep,Anastasia Potapova,6-4 6-4,2,101,7255,759
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Laura Siegemund,Destanee Aiava,6-2 6-2,51,218,1331,304
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Ekaterina Alexandrova,Anna Karolina Schmiedlova,4-6 6-4 6-2,33,136,1775,566
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Iga Swiatek,Kaja Juvan,2-6 6-2 6-1,17,104,2960,733
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Kaia Kanepi,Aryna Sabalenka,6-1 2-6 6-1,94,7,804,4580
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Daria Kasatkina,Polona Hercog,6-4 6-3,71,49,1010,1335
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Jasmine Paolini,Qiang Wang,3-6 7-5 6-4,97,34,785,1735
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Elise Mertens,Mayo Hibi,6-2 6-2,20,182,2650,386
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Caroline Garcia,Timea Babos,6-4 6-4,44,115,1495,650
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Jelena Ostapenko,Danka Kovinic,6-4 7-5,45,77,1485,942
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Elina Svitolina,Andrea Petkovic,6-1 6-4,5,102,5260,750
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Johanna Konta,Bernarda Pera,6-2 6-3,14,63,3152,1105
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Irina Camelia Begu,Aliaksandra Sasnovich,5-7 6-4 6-4,79,90,932,838
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Katie Boulter,Coco Gauff,3-6 7-5 6-2,371,48,131,1394
Gippsland Trophy,P,2021-01-31,Hard,R32,3,Naomi Osaka,Alize Cornet,6-2 6-2,3,53,5780,1290
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Anastasia Potapova,Whitney Osuigwe,6-3 6-0,101,163,759,447
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Destanee Aiava,Chloe Paquet,6-1 4-6 6-4,218,187,304,359
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Laura Siegemund,Monica Niculescu,7-5 6-4,51,145,1331,519
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Anna Karolina Schmiedlova,Valeria Savinykh,6-1 6-3,136,227,566,287
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Kaja Juvan,Yafan Wang,4-6 6-1 6-4,104,96,733,795
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Kaia Kanepi,Astra Sharma,1-6 7-5 6-2,94,129,804,589
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Daria Kasatkina,Mihaela Buzarnescu,6-1 6-1,71,138,1010,558
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Polona Hercog,Margarita Gasparyan,2-6 6-3 6-3,49,125,1335,601
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Jasmine Paolini,Rebecca Marino,7-6(2) 6-3,97,316,785,184
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Mayo Hibi,Varvara Lepchenko,6-4 6-7(3) 6-1,182,181,386,393
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Timea Babos,Patricia Maria Tig,7-6(5) 6-3,115,56,650,1229
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Caroline Garcia,Arina Rodionova,6-3 6-4,44,169,1495,428
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Jelena Ostapenko,Sara Errani,4-6 6-3 6-1,45,131,1485,584
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Danka Kovinic,Tamara Zidansek,6-3 6-3,77,88,942,865
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Andrea Petkovic,Martina Trevisan,6-1 3-6 7-5,102,86,750,879
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Bernarda Pera,Olivia Gadecki,6-7(2) 6-3 6-3,63,,1105,
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Aliaksandra Sasnovich,Lesia Tsurenko,3-6 6-4 6-4,90,148,838,507
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Irina Camelia Begu,Saisai Zheng,3-6 7-5 6-4,79,42,932,1510
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Coco Gauff,Jil Teichmann,6-3 6-7(6) 7-6(5),48,57,1394,1206
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Katie Boulter,Anna Kalinskaya,6-1 6-3,371,114,131,650
Gippsland Trophy,P,2021-01-31,Hard,R64,3,Alize Cornet,Ajla Tomljanovic,5-7 6-1 6-3,53,69,1290,1035
Gippsland Trophy,P,2021-01-31,Hard,F,3,Elise Mertens,Kaia Kanepi,6-4 6-1,20,94,2650,804
Yarra Valley Classic,P,2021-01-31,Hard,SF,3,Ashleigh Barty,Serena Williams,W/O,1,11,8717,4080
Yarra Valley Classic,P,2021-01-31,Hard,SF,3,Garbine Muguruza,Marketa Vondrousova,6-1 6-0,15,21,3070,2538
Yarra Valley Classic,P,2021-01-31,Hard,QF,3,Ashleigh Barty,Shelby Rogers,7-5 2-6 [10-4],1,60,8717,1134
Yarra Valley Classic,P,2021-01-31,Hard,QF,3,Serena Williams,Danielle Collins,6-2 4-6 [10-6],11,46,4080,1475
Yarra Valley Classic,P,2021-01-31,Hard,QF,3,Marketa Vondrousova,Nadia Podoroska,4-6 6-3 [10-4],21,47,2538,1407
Yarra Valley Classic,P,2021-01-31,Hard,QF,3,Garbine Muguruza,Sofia Kenin,6-2 6-2,15,4,3070,5760
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Ashleigh Barty,Marie Bouzkova,6-0 4-6 6-3,1,52,8717,1314
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Shelby Rogers,Petra Martic,7-6(1) 6-3,60,18,1134,2850
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Danielle Collins,Karolina Pliskova,7-6(5) 7-6(3),46,6,1475,5205
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Serena Williams,Tsvetana Pironkova,6-1 6-4,11,137,4080,560
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Marketa Vondrousova,Vera Zvonareva,7-6(4) 6-7(4) 6-4,21,156,2538,469
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Nadia Podoroska,Petra Kvitova,5-7 6-1 7-6(7),47,9,1407,4516
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Garbine Muguruza,Anastasia Pavlyuchenkova,6-1 6-2,15,39,3070,1630
Yarra Valley Classic,P,2021-01-31,Hard,R16,3,Sofia Kenin,Jessica Pegula,5-7 7-5 6-2,4,64,5760,1103
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Ashleigh Barty,Ana Bogdan,6-3 6-3,1,93,8717,805
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Marie Bouzkova,Aliona Bolsova,6-3 6-7(6) 6-2,52,103,1314,741
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Shelby Rogers,Rebecca Peterson,6-4 5-7 6-2,60,55,1134,1255
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Petra Martic,Vera Lapko,4-6 6-3 6-2,18,299,2850,207
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Karolina Pliskova,Elisabetta Cocciaretto,6-3 6-2,6,132,5205,583
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Danielle Collins,Nina Stojanovic,6-2 6-1,46,100,1475,761
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Tsvetana Pironkova,Donna Vekic,1-6 6-4 6-2,137,32,560,1880
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Serena Williams,Daria Saville,6-1 6-4,11,452,4080,96
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Marketa Vondrousova,Varvara Gracheva,6-4 6-0,21,95,2538,798
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Vera Zvonareva,Caroline Dolehide,6-2 6-4,156,152,469,493
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Nadia Podoroska,Greet Minnen,6-3 6-4,47,110,1407,684
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Petra Kvitova,Venus Williams,7-6(6) 7-5,9,80,4516,929
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Garbine Muguruza,Alison Van Uytvanck,6-2 6-0,15,65,3070,1095
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Anastasia Pavlyuchenkova,Anastasija Sevastova,6-0 6-3,39,54,1630,1288
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Jessica Pegula,Mona Barthel,6-4 7-5,64,233,1103,284
Yarra Valley Classic,P,2021-01-31,Hard,R32,3,Sofia Kenin,Camila Giorgi,7-5 RET,4,76,5760,958
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Ana Bogdan,Kamilla Rakhimova,6-2 6-2,93,158,805,467
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Aliona Bolsova,Ankita Raina,6-3 6-0,103,180,741,395
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Marie Bouzkova,Samantha Stosur,6-2 6-0,52,112,1314,667
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Shelby Rogers,Fiona Ferro,6-2 7-5,60,43,1134,1497
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Rebecca Peterson,Maddison Inglis,6-2 6-1,55,130,1255,586
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Vera Lapko,Yaroslava Shvedova,4-6 6-2 6-4,299,,207,
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Elisabetta Cocciaretto,Lin Zhu,0-6 6-3 7-5,132,92,583,830
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Nina Stojanovic,Mayar Sherif,6-3 6-2,100,128,761,591
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Danielle Collins,Ysaline Bonaventure,6-3 6-3,46,123,1475,632
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Tsvetana Pironkova,Liudmila Samsonova,6-2 6-1,137,127,560,593
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Daria Saville,Viktoria Hruncakova,6-2 6-0,452,98,96,775
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Varvara Gracheva,Lizette Cabrera,2-6 6-4 6-2,95,140,798,544
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Vera Zvonareva,Kristyna Pliskova,6-4 6-7(4) 6-3,156,70,469,1020
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Nadia Podoroska,Francesca Jones,6-1 6-3,47,245,1407,268
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Greet Minnen,Olga Danilovic,6-4 6-4,110,183,684,384
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Venus Williams,Arantxa Rus,6-1 6-3,80,74,929,971
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Alison Van Uytvanck,Su Wei Hsieh,6-2 6-0,65,68,1095,1035
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Anastasija Sevastova,Madison Brengle,6-4 6-2,54,83,1288,906
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Anastasia Pavlyuchenkova,Misaki Doi,6-1 6-4,39,84,1630,896
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Jessica Pegula,Kristina Mladenovic,6-4 6-1,64,50,1103,1335
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Mona Barthel,Kimberly Birrell,7-5 6-3,233,747,284,34
Yarra Valley Classic,P,2021-01-31,Hard,R64,3,Camila Giorgi,Clara Burel,6-4 6-3,76,238,958,278
Yarra Valley Classic,P,2021-01-31,Hard,F,3,Ashleigh Barty,Garbine Muguruza,7-6(3) 6-4,1,15,8717,3070
Grampians Trophy,P,2021-02-03,Hard,SF,3,Anett Kontaveit,Maria Sakkari,2-6 6-3 [11-9],23,22,2330,2490
Grampians Trophy,P,2021-02-03,Hard,SF,3,Ann Li,Jennifer Brady,7-6(5) 6-7(5) [10-6],99,24,767,2320
Grampians Trophy,P,2021-02-03,Hard,QF,3,Maria Sakkari,Angelique Kerber,6-4 6-2,22,25,2490,2271
Grampians Trophy,P,2021-02-03,Hard,QF,3,Anett Kontaveit,Victoria Azarenka,W/O,23,13,2330,3426
Grampians Trophy,P,2021-02-03,Hard,QF,3,Jennifer Brady,Barbora Krejcikova,7-6(5) 6-4,24,66,2320,1092
Grampians Trophy,P,2021-02-03,Hard,QF,3,Ann Li,Sorana Cirstea,6-3 6-1,99,72,767,999
Grampians Trophy,P,2021-02-03,Hard,R16,3,Maria Sakkari,Leylah Fernandez,6-2 6-2,22,89,2490,859
Grampians Trophy,P,2021-02-03,Hard,R16,3,Angelique Kerber,Ons Jabeur,6-4 6-4,25,30,2271,1908
Grampians Trophy,P,2021-02-03,Hard,R16,3,Victoria Azarenka,Yulia Putintseva,6-4 1-6 [11-9],13,28,3426,2015
Grampians Trophy,P,2021-02-03,Hard,R16,3,Anett Kontaveit,Bethanie Mattek Sands,7-5 7-5,23,339,2330,156
Grampians Trophy,P,2021-02-03,Hard,R16,3,Jennifer Brady,Marta Kostyuk,6-1 6-4,24,78,2320,934
Grampians Trophy,P,2021-02-03,Hard,R16,3,Barbora Krejcikova,Elena Rybakina,4-6 6-2 [10-6],66,19,1092,2718
Grampians Trophy,P,2021-02-03,Hard,R16,3,Ann Li,Veronika Kudermetova,7-5 6-3,99,36,767,1680
Grampians Trophy,P,2021-02-03,Hard,R16,3,Sorana Cirstea,Belinda Bencic,7-5 6-2,72,12,999,4010
Grampians Trophy,P,2021-02-03,Hard,R32,3,Leylah Fernandez,Sloane Stephens,6-3 6-1,89,40,859,1573
Grampians Trophy,P,2021-02-03,Hard,R32,3,Ons Jabeur,Anna Blinkova,6-1 6-1,30,61,1908,1114
Grampians Trophy,P,2021-02-03,Hard,R32,3,Angelique Kerber,Katerina Siniakova,6-3 4-6 6-3,25,59,2271,1135
Grampians Trophy,P,2021-02-03,Hard,R32,3,Yulia Putintseva,Georgina Garcia Perez,7-6(1) 6-4,28,191,2015,353
Grampians Trophy,P,2021-02-03,Hard,R32,3,Bethanie Mattek Sands,Barbora Strycova,7-6(3) 6-2,339,38,156,1630
Grampians Trophy,P,2021-02-03,Hard,R32,3,Anett Kontaveit,Christina Mchale,6-1 6-3,23,82,2330,909
Grampians Trophy,P,2021-02-03,Hard,R32,3,Jennifer Brady,Svetlana Kuznetsova,6-3 6-0,24,37,2320,1631
Grampians Trophy,P,2021-02-03,Hard,R32,3,Marta Kostyuk,Gabriela Dabrowski,6-0 6-3,78,493,934,85
Grampians Trophy,P,2021-02-03,Hard,R32,3,Barbora Krejcikova,Lauren Davis,6-4 4-6 6-4,66,75,1092,967
Grampians Trophy,P,2021-02-03,Hard,R32,3,Ann Li,Ellen Perez,5-3 RET,99,237,767,279
Grampians Trophy,P,2021-02-03,Hard,R32,3,Veronika Kudermetova,Heather Watson,6-2 6-2,36,58,1680,1176
Grampians Trophy,P,2021-02-03,Hard,R32,3,Sorana Cirstea,Oksana Kalashnikova,6-1 6-1,72,,999,
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Ashleigh Barty,Danka Kovinic,6-0 6-0,1,82,9186,952
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Daria Saville,Sara Sorribes Tormo,6-1 7-5,387,64,126,1110
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Barbora Krejcikova,Saisai Zheng,6-3 2-6 6-2,59,44,1183,1510
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Ekaterina Alexandrova,Martina Trevisan,6-3 6-4,32,89,1900,879
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Anett Kontaveit,Aliaksandra Sasnovich,7-5 6-2,22,92,2575,838
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Heather Watson,Kristyna Pliskova,7-6(4) 7-6(3),60,73,1176,1020
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Shelby Rogers,Francesca Jones,6-4 6-1,57,245,1221,268
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Olga Danilovic,Petra Martic,7-5 3-6 6-4,183,19,384,2850
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Belinda Bencic,Lauren Davis,6-3 4-6 6-1,12,80,4010,967
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Svetlana Kuznetsova,Barbora Strycova,6-2 6-2,37,38,1631,1630
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Lin Zhu,Whitney Osuigwe,6-1 6-1,94,163,830,447
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Elise Mertens,Leylah Fernandez,6-1 6-3,16,86,3060,904
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Karolina Muchova,Jelena Ostapenko,7-5 6-2,27,47,2135,1485
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Mona Barthel,Elisabetta Cocciaretto,3-6 6-4 6-4,212,126,313,608
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Danielle Collins,Ana Bogdan,6-3 6-1,40,96,1574,820
Australian Open,Grand Slam,2021-02-08,Hard,R128,3,Karolina Pliskova,Jasmine Paolini,6-0 6-2,6,95,5205,826
